0,851010.7
1,972428.1
2,971878.8
3,907232.2
4,956082.0
5,943367.4
6,974411.1
7,951924.5
8,965007.8
9,970333.0
0,250938.092
1,253996.202
2,237377.941
3,224512.504
4,229221.557
5,245588.869
6,230693.542
7,219997.923
8,229542.262
9,228916.206
0,4.1371021453E7
1,3.9983765026E7
2,4.111733331E7
3,4.1214599101E7
4,2.5637252939E7
5,4.5424243485E7
6,2.7282570411E7
7,4.9998822224E7
8,4.0768756707E7
9,4.1833477151E7
